STAID,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
01105870,-0.18709268422815586,-0.8419170790267007,0.9354634211407786,0.6548243947985448,-0.5612780526844668,-0.09354634211407793,-0.8419170790267007,-0.09354634211407793,-0.09354634211407793,0.4677317105703889,-1.2161024474830116,-1.4031951317111673,-0.18709268422815586,0.9354634211407786,0.8606263474495158,-1.029009763254856,-0.7483707369126227,0.4677317105703889,-0.4677317105703893,-0.2806390263422334,0.09354634211407793,-0.09354634211407793,-0.2806390263422334,-0.2806390263422334,-0.18709268422815586,-0.5612780526844668,1.0290097632548563,0.1870926842281555,0.9354634211407786,-0.18709268422815586,-0.18709268422815586,-0.4677317105703893,-0.37418536845631134,1.8241536712245172,0.1917700013338595,2.516396602868693,1.0103004948320402,-0.7857892737582537,0.13096487895970874,2.4509141633888394,0.6735336632213604,0.8419170790267003,-0.6782109803270644,-0.009354634211407977,-0.5051502474160201,-0.12161024474830114,-1.1038468369461183,-0.5145048816274281,1.3470673264427209,1.5435146448822838,-0.1075782934311899
01055000,-0.09666956396812151,-0.9086939013003433,-0.029000869190436335,1.4693773723154486,0.38667825587248666,-0.09666956396812151,0.4930147762374204,0.5993512966023542,-0.6380191221896027,-0.251340866317116,-0.5800173838087297,0.44467999425335963,-0.11600347676174594,0.6766869477768516,-0.5606834710151053,-0.4582137332088965,0.09666956396812182,-0.4060121686661108,-0.8120243373322216,-0.3866782558724864,1.3920417211409517,0.21267304072986776,-0.29000869190436485,-0.9086939013003433,-0.7346886861577242,-0.15467130234899448,1.1407008548238353,-0.1740052151426189,0.019333912793624425,0.638019122189603,-0.28034173550755265,-1.0169638129446394,-0.9512285094463168,0.29000869190436485,-0.23877382300126015,0.3286765174916137,0.9280278140939678,-0.13147060699664542,1.2470373751887693,0.7153547733641001,0.2706747791107407,0.5413495582214812,0.5220156454278571,0.4640139070469841,0.1546713023489948,-0.11987025932047059,-0.3373767782487443,-0.1798053889807062,-0.1469377372315449,0.11600347676174594,-0.3692777343582246
01116000,-0.4904824541621749,-1.2752543808216548,1.3406520413766116,0.7520730963820018,-0.5231812844396528,0.065397660554957,-0.8501695872144364,0.4250847936072184,-0.16349415138739146,1.0463625688793068,-1.9292309863712214,-1.8965321560937431,0.3269883027747834,0.3596871330522619,0.3760365481910012,-0.8142008739092101,-0.6539766055495664,-0.7193742661045228,-0.2942894724973049,1.3733508716540903,0.6539766055495668,0.9155672477693934,0.08174707569369624,-0.9809649083243498,-0.2615906422198264,-0.5558801147171314,1.4550979473477859,0.22889181194234845,0.4904824541621754,0.22889181194234845,-0.04904824541621723,-0.9809649083243498,-0.801121341798219,1.5041461927640032,0.3433377179135227,1.0136637386018283,0.7847719266594804,-0.6768657867438014,1.520495607902743,1.7984356652613087,-0.5918488280223575,0.9155672477693934,-0.5738644713697447,-0.16349415138739146,0.7193742661045234,-0.7062947339935317,-0.6785007282576749,0.8174707569369584,2.3870146102559184,1.4060497019315688,-1.0136637386018277
01193500,-0.7023177337546331,-0.08778971671932931,2.0103845128726365,1.5099831275724611,0.4038326969089139,0.8427812805055596,-0.38627475356504853,-0.12290560340706086,-0.12290560340706086,0.3511588668773167,-1.1763822040390104,-0.63208596037917,0.1404635467509265,0.9832448272564858,0.280927093501853,-0.3687168102211826,-0.6672018470669016,-0.38627475356504826,-0.2633691501579876,0.8076653938178278,0.8252233371616937,0.2633691501579871,0.0526738300315972,-0.3160429801895851,-0.2633691501579876,-0.43894858359664574,0.8427812805055596,-0.63208596037917,0.03511588668773156,-0.2633691501579876,-0.3511588668773167,-1.0008027706003524,-0.9305709972248889,0.8603392238494255,0.1668004617667254,0.8603392238494255,0.7901074504739618,-1.2167654737299018,0.5091803569721088,0.9130130538810227,-0.6531554923918088,1.896257881137509,-0.8427812805055596,-0.1404635467509268,0.3336009235334508,-1.0464534232944034,-1.229056034070608,-0.2106953201263899,1.8084681644181801,1.0183607139442177,0.096568688391262
01173500,-0.5435126052395398,-0.6522151262874477,0.8399740262792889,0.04941023683995811,0.37551779998368184,0.5237485105035562,-0.923971428907218,0.08893842631192454,-0.5929228420794983,1.2945482052069037,-1.536658365722699,-0.12846661578389126,0.18775889999184106,0.3359896105117154,-0.20752299472782443,-0.3656357526156905,-0.14823071051987463,-0.6225689841834731,-0.321166539459728,0.19764094735983215,0.8004458368073221,0.5435126052395395,0.2124640184118198,-0.296461421039749,0.296461421039749,-0.19764094735983276,1.9467633314943518,-0.5533946526075315,-0.2668152789357742,-0.3162255157757323,0.09882047367991623,-0.8597381210152721,-0.998086784167155,0.5435126052395395,-0.3557537052476988,1.353840489414854,0.5039844157675735,-0.6522151262874477,1.0969072578470713,1.205609778894979,-0.3359896105117157,2.895439878821548,-0.7213894578633893,-0.1778768526238494,-0.04941023683995842,-0.8004458368073224,-1.3340763946788705,0.029646142103974742,2.687916884093724,0.12846661578389096,-0.12352559209989558
01186500,-0.576140995655467,-0.205764641305524,1.6666935945747439,0.49383513913325733,0.5144116032638099,1.2345878478331433,0.04115292826110467,1.0082467423970671,-0.49383513913325733,1.0699761347887247,-1.368334864681734,-0.9876702782665147,-0.576140995655467,0.5144116032638099,-0.21811051978385504,-0.5720257028293564,0.10288232065276184,-0.1851881771749715,-0.21605287337080026,-0.020576464130552495,1.0288232065276197,0.205764641305524,0.10288232065276184,-0.47325867500270485,0.10288232065276184,-0.4321057467416002,1.6666935945747439,-0.061729392391657166,-0.3497998902193905,0.26749403369718117,0.0,-0.8312891508743167,-0.6728503770690631,,,0.26749403369718117,0.3909528184804955,-0.8683267863093109,1.1317055271803815,0.6172939239165717,0.04115292826110467,1.5020818815303245,-0.44445162521993187,0.1851881771749715,0.2263411054360765,-0.7098880125040575,-1.2160690301156463,-0.3827222328282744,1.3374701684859052,0.2263411054360765,0.10288232065276184
01057000,-0.21166233284883657,-0.8201915397892422,0.21166233284883698,2.3282856613372043,0.7937337481831377,-0.07937337481831376,0.8731071230014514,0.1322889580305232,-0.8201915397892422,-0.18520454124273206,-1.124456143259445,0.5820714153343011,0.026457791606104727,0.9789382894258699,-0.0423324665697674,-0.8122542023074111,0.026457791606104727,-0.42332466569767335,-0.5820714153343008,-0.6614447901526148,0.7143603733648239,-0.02645779160610431,-0.5159269363190395,-1.0847694558502883,-0.5556136237281963,-0.31749349927325504,1.243516205486916,-0.21166233284883657,-0.05291558321220904,0.29103570766715076,-0.5026980405159871,-0.8466493313953469,-0.7646301774164226,-0.34924284920058063,-0.17594431418059556,0.4497824573037783,1.3493473719113345,-0.5026980405159871,1.5742386005632234,1.3493473719113345,0.33601395339752843,0.51857271547965,0.35321151794149647,0.47094869058866196,0.1322889580305232,-0.2830983701853192,-0.2010792162063947,0.05556136237281976,-0.23018278697310995,0.6931941400799402,-0.0423324665697674
01176000,-0.9139116105345638,-1.1327355172822764,2.0337751333022696,0.6822157092722805,0.8495516379617073,0.9010396160199928,-0.9396555995637066,-0.12871994514571308,-0.7079596983014228,1.4931513636902736,-1.3773034130591317,-0.4247758189808534,-0.2574398902914266,1.3515594240299886,-0.07723196708742794,-0.07723196708742794,0.01287199451457139,-0.32179986286428314,-0.19951591497585552,0.4119038244662825,1.45453538014656,1.3386874295154176,-0.19307991771857005,-0.6178557366994235,0.19307991771857005,-0.32179986286428314,2.3941909797102667,-0.7079596983014228,-0.39903182995171105,-0.4247758189808534,-0.45051980800999625,-1.2099674843697044,-0.9911435776219918,1.106991528253134,0.04505198080099966,2.0337751333022696,0.6950877037868515,-0.6564717202431373,1.6476152978651295,0.6950877037868515,-0.7465756818451368,2.510038930341408,-0.5148797805828528,-0.03861598354371417,-0.15446393417485588,-1.0683755447094199,-1.087683536481277,0.1158479506311421,1.9050551881565565,0.9396555995637066,0.07723196708742794
01204000,-0.6897876386399378,-0.09514312257102565,1.6650046449929536,0.7849307612109642,0.5470729547833992,1.4747183998509021,0.3805724902841038,-0.4281440515696166,-0.451929832212373,0.7135734192826947,-1.1179316902095544,-0.8087165418537202,-0.3330009289985906,0.9990027869957724,-0.27353647739169945,-0.6445946554187005,-0.8087165418537202,0.0,-0.499501393497886,0.3567867096413472,0.9514312257102592,0.30921514835583436,-0.14271468385653888,-0.3805724902841034,0.4757156128551298,0.09514312257102603,1.7125762062784669,0.28542936771307775,0.2378578064275649,0.2378578064275649,0.15460757417791718,-0.8325023224964768,-0.8919667741033679,1.3320037159943634,-0.15222899611364127,0.3567867096413472,0.6422160773544249,-0.9086168205532976,1.0227885676385287,0.927645445067503,-0.4233868954410652,1.974219793348788,-0.46501201156588906,-0.33775808512714195,-0.2806722115845263,-0.9228882889389514,-1.2796749985802987,-0.6303231870330466,1.2606463740660936,0.4281440515696166,0.17482548772426032
01116500,-0.2480539682339338,-0.8334613332660167,1.180736888793523,1.4188686982980991,-0.5357965713852965,0.6846289523256561,-0.5754852063027257,0.18852101585778916,0.019844317458714466,1.180736888793523,-1.1807368887935235,-1.260114158628382,0.5457187301146533,0.942605079288947,0.6647846348669413,-0.8036948570779444,-0.6350181586788698,-0.555640888844011,-0.5308354920206176,0.5357965713852962,1.2005812062522379,0.9624493967476617,0.17859885712843176,-0.5457187301146535,-0.27782044442200565,-0.5457187301146535,1.284919555451775,0.15875453966971728,0.04961079364678663,0.009922158729357079,-0.06945511110550141,-0.7143954285137286,-0.9128386031008752,0.4068085079036505,0.014883238094035928,1.2005812062522379,0.5060300951972238,-0.3968863491742937,0.7193565078784065,1.7165334601788196,-0.5060300951972243,1.4089465395687422,-0.421691745997687,-0.3075869206100775,-0.25797612696329086,-0.7243175872430859,-0.5457187301146535,0.4861857777385096,1.686766983990747,1.5677010792384591,-0.5357965713852962
