STAID,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
01567500,16,23,43,19,10,20,9,28,34,28,14,8,14,22,27,11,19,7,7,36,18,5,5,37,33,9,49,9,30,5,7,6,2,31,36,20,11,4,21,9,12,52,8,4,4,3,7,6,62,24,10
02027000,13,16,37,33,10,22,10,10,19,43,17,3,7,26,22,15,4,22,0,20,18,8,24,34,19,23,22,3,44,16,4,4,0,47,15,16,18,9,6,18,16,19,1,26,19,16,13,8,67,29,24
01529500,15,17,40,14,9,17,17,31,24,27,13,13,15,13,23,6,12,10,3,18,15,10,20,37,32,5,42,5,28,6,16,10,14,29,32,20,24,24,17,7,17,52,1,13,22,14,6,26,30,10,13
01310500,10,17,20,33,11,38,24,21,35,50,29,14,18,39,47,14,7,6,7,34,27,10,8,6,5,0,9,6,16,4,0,0,0,0,0,0,10,19,10,13,0,0,0,21,32,15,0,12,24,40,15
01589440,4,32,46,33,14,25,15,7,18,44,7,4,4,30,21,2,5,8,0,0,0,0,0,0,0,0,0,15,20,17,13,3,7,35,13,9,17,6,8,20,11,24,19,18,28,24,16,7,63,39,21
02018000,3,21,24,30,9,25,18,15,27,39,15,4,15,22,22,14,5,21,0,24,19,16,19,28,29,10,26,6,32,2,7,9,10,48,15,10,7,12,4,23,14,25,8,21,11,21,18,21,39,27,43
01554000,20,18,38,17,15,20,19,41,35,19,16,14,20,24,18,6,18,8,5,20,17,7,3,39,34,4,46,3,22,4,14,7,12,31,30,24,17,17,20,5,15,62,3,6,11,9,3,15,41,16,9
02011400,0,0,0,0,0,18,7,8,13,35,23,8,23,23,28,15,9,21,4,30,14,19,16,25,34,6,32,7,28,3,5,6,11,53,19,12,10,19,4,15,19,27,7,21,12,29,14,11,38,26,34
01334000,19,18,31,20,14,36,28,27,9,29,8,12,21,30,32,4,16,12,13,17,25,7,5,23,15,5,35,4,18,9,14,17,8,27,14,23,14,25,30,14,25,31,7,23,20,13,7,22,29,23,6
01331095,0,0,0,0,0,0,0,31,3,38,3,11,21,31,25,3,21,12,0,18,43,6,10,29,19,7,46,15,21,7,36,18,10,19,6,28,31,29,33,5,9,42,0,17,10,3,1,32,14,36,2
01449360,16,18,32,36,10,20,13,36,29,31,9,6,8,34,18,6,13,19,8,14,20,2,7,26,32,8,46,0,15,4,5,0,2,46,19,23,24,12,24,12,16,48,14,14,15,10,12,9,55,26,12
01362500,12,35,29,37,10,11,12,28,21,26,12,21,16,30,18,8,12,27,9,26,15,5,19,26,30,11,28,6,18,9,13,7,8,30,9,25,44,19,21,15,30,33,12,10,14,16,3,10,30,12,12
01399500,13,27,50,37,11,28,9,22,22,34,25,8,9,44,40,2,15,8,5,22,8,4,14,23,28,3,57,5,9,13,2,2,0,31,4,23,13,17,26,5,30,72,1,9,13,5,4,4,46,41,11
01591700,0,0,0,0,0,0,0,0,0,41,16,6,11,32,23,6,8,12,11,22,15,6,13,30,24,12,44,11,26,12,15,11,10,47,14,12,16,9,12,27,11,20,11,19,21,19,15,7,49,27,15
01379000,13,37,36,35,11,37,5,32,41,34,24,9,15,40,28,8,25,8,12,26,22,11,11,25,24,7,38,8,27,16,0,3,4,28,14,21,10,21,16,8,17,42,2,9,10,7,8,5,19,19,8
01447500,22,22,34,31,13,21,16,40,28,31,6,17,9,28,19,16,16,17,11,15,15,1,7,32,33,7,41,3,15,8,10,7,14,47,20,17,27,18,18,0,21,43,8,3,5,3,3,15,59,16,10
01568000,24,20,39,24,13,18,11,24,36,32,16,9,11,24,26,7,15,10,7,26,18,5,7,34,30,8,46,6,42,8,8,7,5,29,26,15,12,7,22,17,16,50,11,5,10,5,10,7,56,19,10
02021500,6,11,33,24,12,21,14,11,23,44,21,5,23,27,28,17,5,18,2,33,16,18,16,24,27,13,26,8,36,5,8,7,6,45,16,9,13,12,3,18,12,23,10,20,13,22,19,12,44,22,32
01649500,11,28,34,24,16,22,21,10,18,36,12,3,8,32,19,6,8,13,9,23,19,10,12,21,15,18,30,15,20,15,12,11,11,43,20,17,17,10,17,27,13,19,11,14,23,26,17,9,38,18,32
01552500,15,16,36,17,16,22,25,37,35,25,20,20,19,30,14,9,22,14,9,17,25,8,12,22,30,8,31,3,20,5,12,7,14,31,27,17,13,15,20,5,15,43,8,10,6,12,5,22,50,15,5
01311500,6,9,11,19,7,19,13,10,11,10,9,1,5,9,23,7,3,4,5,22,18,12,9,11,14,9,17,13,22,11,16,10,12,27,25,30,40,28,29,42,53,55,16,20,19,19,6,20,31,67,28
01331500,15,10,30,16,10,31,19,32,12,31,11,10,22,31,29,4,19,19,12,17,34,4,5,26,21,11,40,11,15,8,13,21,3,29,12,26,11,20,39,11,24,26,2,17,26,21,2,20,32,16,9
01436000,1,0,27,27,12,5,0,2,6,0,0,0,5,8,12,0,4,22,0,5,11,0,0,12,5,0,11,0,10,0,8,17,0,64,17,26,43,12,44,16,16,102,46,13,14,4,1,14,149,110,32
01629500,0,0,0,0,0,0,0,0,0,0,22,0,15,28,31,16,4,21,6,20,11,16,15,38,27,14,38,9,62,3,2,5,5,61,15,8,20,11,4,14,18,23,3,17,17,19,15,8,56,22,12
01467048,15,27,28,31,18,32,7,16,22,29,21,15,9,32,17,11,15,17,10,28,24,18,14,27,14,11,33,11,17,15,20,13,10,26,17,14,16,13,15,18,16,32,10,13,15,12,6,10,33,28,12
01350140,0,0,0,0,0,10,18,43,17,33,10,11,12,27,14,7,24,16,0,11,15,5,9,43,26,14,21,5,20,10,28,12,13,28,26,25,30,27,24,7,27,30,4,16,19,13,3,25,30,30,11
01315000,0,43,73,64,51,31,41,40,5,19,0,0,0,2,0,0,0,43,0,3,19,13,12,15,15,0,26,0,2,0,41,6,19,24,9,14,61,0,18,27,5,61,7,14,3,17,0,9,10,82,0
01581700,15,27,36,26,9,24,19,10,21,32,7,3,5,31,25,8,14,12,16,26,24,7,8,27,39,18,38,10,22,10,9,5,7,49,24,14,21,10,8,16,15,26,6,13,23,19,8,5,51,22,15
01633000,8,16,35,26,7,20,10,9,22,46,17,0,17,28,25,10,4,22,11,13,11,14,17,35,36,14,50,14,52,5,3,12,13,56,14,10,13,11,2,13,15,22,5,18,15,14,16,8,49,19,12
02035000,5,17,34,35,7,23,16,6,27,40,18,1,15,24,35,16,5,23,0,26,12,17,10,33,30,13,31,7,52,2,4,6,1,56,11,13,10,12,1,15,16,20,8,21,17,13,16,9,48,28,34
01413500,27,18,35,31,11,12,15,40,21,25,10,17,8,29,20,3,20,19,8,14,15,4,7,36,22,10,41,6,27,9,17,9,1,30,11,21,19,26,25,7,29,33,7,14,17,14,4,25,40,19,10
01509000,23,19,41,18,19,16,31,35,24,15,11,16,12,19,17,7,13,10,5,12,26,6,13,34,30,3,31,10,18,8,22,14,13,30,25,20,24,23,22,13,17,33,2,17,20,14,8,36,22,15,8
01617800,9,22,70,25,11,56,24,3,23,32,2,0,4,10,61,2,3,0,0,4,1,3,8,62,49,0,61,1,43,1,1,0,0,62,27,14,3,4,5,1,7,19,6,4,10,0,2,0,95,112,1
01377000,11,9,78,32,14,24,18,23,29,26,26,0,11,36,40,2,11,20,7,22,26,9,1,18,31,1,35,13,16,5,5,10,0,35,27,20,18,21,12,10,21,53,0,13,10,3,0,12,38,32,4
01429500,21,29,28,24,14,22,20,33,27,26,10,12,12,16,19,19,18,13,6,15,16,6,8,22,33,7,37,4,18,5,12,13,13,35,20,20,25,22,25,15,18,39,10,11,11,12,6,18,34,23,9
01335754,0,0,0,0,0,0,0,31,6,30,5,9,17,30,27,1,23,15,1,17,42,8,10,29,23,4,48,16,18,5,31,19,8,23,7,27,26,26,42,10,15,44,0,13,17,2,2,26,17,40,4
01376800,12,8,65,30,31,42,20,29,25,33,21,0,7,32,33,0,9,14,4,18,27,10,1,19,27,1,33,12,14,5,4,10,0,40,25,25,26,18,16,16,22,53,2,14,9,4,2,9,30,29,4
02030000,9,20,26,35,10,30,20,5,27,32,14,3,13,29,35,14,3,20,3,21,20,14,13,34,31,0,0,10,46,6,4,4,3,47,8,10,18,11,5,18,14,16,4,29,17,13,14,6,55,28,34
01480500,17,28,27,27,13,26,18,18,26,30,12,3,8,28,22,12,17,10,15,14,11,2,9,31,31,11,41,10,19,8,12,9,7,47,22,18,13,14,14,20,18,30,9,23,23,9,9,5,50,26,16
01332500,24,16,29,22,7,18,16,22,8,29,8,9,22,26,28,4,21,19,11,17,28,5,4,26,20,11,40,11,18,11,13,21,7,31,18,28,14,22,38,15,27,30,6,20,19,13,2,22,30,17,10
01591400,0,0,0,0,0,0,0,0,0,38,10,7,6,31,29,4,6,9,10,13,13,3,10,38,33,8,48,10,19,6,10,8,5,60,14,15,14,9,6,17,10,22,11,21,19,21,17,6,76,42,14
01615000,19,21,31,23,11,23,13,10,22,35,12,3,16,32,24,8,9,20,10,10,10,8,13,28,32,12,42,6,0,0,0,0,0,44,17,10,10,13,14,15,15,20,6,19,16,11,18,15,53,25,14
01549700,31,16,29,24,26,17,18,35,35,25,19,17,19,17,29,11,19,7,8,19,25,6,6,42,33,7,40,10,22,10,11,6,7,23,30,20,10,13,17,5,12,47,4,9,8,10,3,17,38,14,8
01644000,13,16,37,24,9,13,15,10,20,41,8,1,13,35,43,8,8,15,12,15,10,11,16,35,31,11,43,8,39,4,5,10,5,73,15,16,9,11,9,17,14,19,5,12,18,10,19,11,57,27,7
01661500,5,14,20,5,6,24,19,6,32,46,7,3,11,18,30,12,9,16,11,20,20,11,21,19,22,3,41,11,31,14,19,13,2,37,28,0,0,15,16,30,25,18,10,20,11,18,24,7,42,14,47
01480617,17,31,25,29,18,33,20,16,28,28,12,1,7,28,17,9,16,8,16,19,13,7,9,27,35,11,48,10,15,8,12,9,9,51,22,18,14,13,14,19,8,22,8,23,26,9,10,2,48,23,14
01479000,13,28,20,24,12,25,15,16,24,23,9,7,13,32,29,9,12,13,12,27,17,5,13,27,27,10,41,11,9,11,8,11,7,38,37,15,16,12,9,21,18,23,8,23,24,19,12,9,38,28,24
01470960,14,12,23,27,5,26,17,26,32,42,3,2,16,18,26,2,17,8,10,28,11,3,11,42,31,7,39,5,19,13,17,0,9,38,25,17,31,19,22,11,6,36,14,8,13,9,14,17,62,22,9
01516500,14,16,30,18,20,21,16,38,36,19,11,12,10,22,26,3,19,13,6,21,20,6,13,30,37,9,31,0,23,7,18,10,13,27,24,24,16,13,20,6,23,60,5,6,12,14,6,19,37,22,10
02038850,2,28,44,52,26,25,16,5,27,30,12,4,10,13,18,16,2,12,4,16,21,12,13,37,41,16,31,13,54,9,4,5,7,47,13,7,12,12,5,19,19,8,4,15,13,13,16,8,42,21,36
01467000,20,27,51,42,7,18,8,25,52,52,14,2,2,49,38,0,6,21,4,27,11,15,14,26,28,0,34,4,30,8,2,8,0,19,17,21,16,16,6,11,35,23,7,15,19,16,0,2,40,29,0
01639000,24,26,31,21,10,26,15,19,21,29,10,8,15,29,29,14,13,12,11,15,17,11,12,29,34,11,41,6,27,8,14,4,12,31,20,15,15,10,19,17,13,35,13,12,17,15,10,10,49,21,8
01608500,13,18,40,22,9,20,9,10,26,33,23,4,21,21,34,25,8,17,9,19,7,15,5,29,37,7,52,13,42,5,3,10,13,51,13,9,8,14,13,10,17,29,6,19,13,15,10,8,49,15,15
01480685,0,0,0,0,1,39,20,21,55,38,16,2,12,32,54,6,8,6,11,36,6,6,7,30,28,6,48,7,22,7,6,4,0,61,27,23,14,26,0,10,18,45,9,10,29,1,5,0,39,12,16
01574500,18,21,30,24,12,27,14,10,25,30,6,5,5,17,31,5,6,5,1,6,17,7,4,44,39,6,44,3,24,3,4,3,3,42,19,20,11,11,20,12,19,39,8,13,37,15,26,7,86,46,8
01571500,19,22,27,21,15,25,9,13,28,28,18,10,4,26,33,3,14,6,6,21,12,2,5,49,38,5,51,3,56,2,4,2,0,31,19,16,11,5,20,13,16,55,8,4,12,7,10,2,77,40,9
01394500,11,22,27,29,21,26,16,18,25,20,14,9,10,29,21,11,17,12,16,25,22,16,10,22,18,15,28,13,18,11,16,10,16,28,22,19,19,17,16,17,18,30,9,17,24,17,10,11,24,34,15
01632900,5,14,38,21,5,13,8,3,29,44,16,0,16,32,39,9,2,20,11,10,18,15,8,45,49,7,46,8,57,4,1,5,10,68,15,4,13,12,3,15,18,22,1,18,17,13,18,3,54,24,9
01510000,16,15,30,16,14,18,28,36,26,14,10,12,11,15,15,6,11,12,6,14,32,6,16,26,25,3,26,14,17,9,26,12,17,30,21,20,26,21,24,16,14,43,6,27,20,16,12,30,24,18,11
01648000,13,26,43,23,11,26,11,10,19,36,15,4,8,22,16,7,5,13,9,21,18,9,15,21,20,12,36,10,22,10,10,14,12,41,18,27,20,11,14,27,14,23,17,19,25,14,12,9,44,25,27
01357500,14,19,37,25,18,13,28,35,20,19,9,10,12,23,15,6,17,13,3,11,28,4,3,32,25,2,24,13,22,5,31,16,12,30,19,23,27,35,31,8,30,36,6,22,18,8,2,27,20,23,5
01541303,0,0,0,0,0,0,0,0,0,30,12,17,16,11,21,28,34,12,7,18,21,13,5,33,37,2,51,20,15,8,5,5,9,27,38,18,5,21,24,6,21,37,7,16,6,20,6,16,40,17,20
01471000,13,11,20,26,4,18,12,20,29,38,2,1,14,20,25,3,15,9,10,25,11,2,7,42,33,13,42,5,18,12,18,0,9,31,25,17,28,20,21,15,7,38,12,7,15,9,14,16,90,28,12
02034000,13,26,31,33,7,30,21,7,25,42,17,3,20,31,32,16,2,20,6,21,16,12,17,34,22,17,23,10,40,7,3,4,0,47,11,10,10,4,7,13,13,19,4,21,18,16,18,6,54,23,33
01474500,15,19,29,30,9,28,9,25,32,27,10,5,9,29,22,8,15,8,8,18,11,2,7,34,29,8,43,3,17,8,10,4,9,49,30,22,27,20,20,15,17,39,9,7,13,8,8,5,59,30,15
02014000,2,18,42,27,20,31,13,13,29,36,20,7,19,18,30,17,10,27,0,31,11,17,11,20,30,12,29,8,31,1,7,7,5,34,17,11,10,12,3,20,18,24,8,18,7,25,16,16,39,24,33
01402000,8,28,27,35,14,31,7,20,28,32,15,6,11,35,20,8,20,15,14,23,16,11,7,24,28,11,40,13,22,12,8,12,12,39,17,24,21,17,16,24,18,30,8,8,16,9,9,9,33,22,9
02030500,6,31,41,30,20,29,19,8,28,31,9,4,19,18,24,18,2,19,4,25,23,15,10,29,24,0,0,0,0,0,0,0,0,0,0,0,15,11,8,18,11,8,6,18,14,13,15,6,43,19,40
02018500,9,17,33,35,14,17,9,7,30,33,20,1,2,26,28,21,6,36,0,25,16,21,20,34,26,8,25,9,33,0,5,1,0,63,16,8,5,10,1,22,21,20,6,24,11,26,21,12,43,24,37
01400500,12,25,24,23,12,37,8,15,21,32,15,6,11,39,24,7,16,10,14,27,20,10,8,22,30,10,36,7,24,11,7,8,7,32,19,21,21,20,17,19,17,42,7,16,20,9,9,7,36,30,13
01543500,18,10,26,19,21,18,9,24,24,24,12,21,23,12,26,19,20,13,5,21,22,9,13,26,39,4,35,15,9,5,12,4,11,30,37,22,20,18,24,7,14,42,6,16,10,22,5,16,34,32,12
01546500,11,21,30,6,9,14,12,33,46,42,14,7,23,25,27,9,8,7,5,15,8,2,1,44,35,4,48,4,51,1,0,0,11,32,45,27,9,6,15,0,13,57,4,6,7,3,1,5,89,33,13
01593500,12,30,30,27,11,19,17,10,14,29,8,2,5,33,26,12,6,15,17,34,20,11,18,20,25,11,29,7,18,15,10,9,9,38,16,15,19,10,12,21,13,27,15,20,20,25,21,11,48,23,20
01534000,14,19,35,24,15,20,20,37,19,21,13,6,9,24,17,10,23,11,5,19,20,6,11,30,36,3,36,0,13,5,25,6,16,36,21,22,23,33,22,14,16,47,7,5,10,11,5,26,50,18,7
01524500,12,16,32,13,15,29,26,30,22,22,10,13,13,10,31,11,18,13,8,19,23,11,22,32,27,7,35,12,20,4,19,9,17,28,31,24,21,22,14,8,16,35,7,14,14,13,12,19,30,17,8
01365000,15,12,32,30,8,12,18,27,23,23,9,12,15,25,16,3,13,21,19,15,23,2,9,26,19,12,36,4,17,8,17,8,4,30,18,24,35,22,32,24,28,49,14,18,13,11,6,12,35,16,14
01472157,14,24,31,25,12,22,11,19,36,27,13,3,11,29,27,11,20,10,16,16,9,5,6,28,29,9,37,7,18,8,9,8,7,49,29,22,24,17,16,21,17,27,9,19,22,9,11,5,40,26,13
01408120,0,0,0,35,12,22,10,16,22,26,17,0,5,26,30,10,15,22,3,25,9,12,7,21,16,6,25,10,37,15,7,11,10,32,17,25,25,21,13,16,33,29,10,26,26,18,4,22,49,27,12
02011460,0,0,0,0,0,22,14,12,23,38,16,9,23,24,21,14,8,19,4,21,16,19,16,20,39,9,34,11,19,8,11,9,16,41,25,16,10,15,18,19,19,28,9,20,12,26,19,10,31,16,14
01613900,26,16,33,17,4,15,9,13,32,33,15,2,22,32,29,7,9,0,0,0,0,0,0,34,30,12,35,7,38,5,11,12,9,43,22,8,5,11,13,14,17,29,7,18,13,6,14,14,53,20,8
01550000,27,17,31,23,14,12,20,31,34,17,16,10,16,26,25,5,21,8,8,16,23,5,11,33,36,7,52,4,20,12,18,8,9,32,26,21,15,14,14,5,10,58,9,11,10,13,9,14,37,15,7
01434000,22,8,34,33,16,21,21,32,26,23,7,12,9,23,19,8,14,13,2,12,9,2,2,35,27,6,42,6,18,4,14,10,6,45,21,22,28,24,37,14,24,68,7,8,10,9,3,18,41,20,9
01520000,15,18,19,10,12,23,14,28,26,22,14,18,18,13,33,6,17,7,6,21,23,7,18,35,36,8,39,9,25,7,16,11,9,36,35,21,18,14,16,10,11,57,4,9,19,15,5,17,45,15,12
01544000,27,14,26,17,19,18,11,32,24,21,11,18,17,12,22,19,17,9,8,21,24,8,15,27,37,8,37,13,12,8,13,9,12,35,33,16,19,21,19,10,16,39,3,13,12,18,2,20,30,30,10
01512500,14,13,33,14,15,16,27,45,28,18,13,10,12,23,17,8,13,9,6,15,20,6,8,34,34,3,34,10,19,5,25,16,10,27,21,24,21,21,25,13,14,48,3,21,16,19,5,32,27,17,9
01502500,19,18,33,23,10,14,30,41,23,17,12,15,18,26,13,11,17,18,9,15,30,6,4,27,29,0,0,0,0,0,0,10,9,23,20,22,28,22,26,9,13,39,4,27,19,11,4,24,23,15,5
01607500,11,20,30,17,8,14,10,11,18,38,15,2,12,24,31,16,7,24,5,23,6,13,17,22,38,13,31,9,46,9,14,16,18,40,24,13,26,19,14,23,21,29,7,20,9,15,13,9,37,10,16
01309500,9,11,23,119,13,33,19,22,70,125,51,4,9,33,84,5,1,4,6,21,18,11,8,7,5,0,7,6,15,4,0,0,0,0,0,0,10,11,5,6,0,0,0,5,5,0,0,1,6,5,0
01495000,14,30,28,25,15,28,17,19,26,20,9,4,9,31,25,9,12,10,14,27,13,6,9,25,26,8,39,14,14,11,10,11,6,34,30,17,18,12,7,22,21,26,9,28,22,19,11,7,44,27,19
01408000,19,27,42,31,18,28,10,24,29,35,23,4,7,33,27,8,12,17,6,29,11,8,9,21,21,5,21,11,25,9,4,7,12,24,11,18,21,17,12,18,23,24,8,19,24,16,8,16,44,25,14
01547500,11,16,32,6,11,15,10,19,30,46,10,10,20,15,27,4,13,6,6,10,22,12,4,38,28,5,49,11,42,4,7,0,11,48,46,25,11,13,20,9,20,50,7,6,11,7,6,6,70,19,9
01483200,12,26,41,33,11,24,9,10,34,32,19,1,8,33,25,8,5,5,8,34,13,7,7,18,24,10,38,16,21,10,23,15,7,60,19,15,17,14,7,16,26,25,9,17,20,19,10,7,56,23,32
01584050,0,0,0,0,0,0,16,10,27,38,16,2,4,37,29,3,6,9,11,23,25,7,7,27,29,11,38,10,16,11,9,2,5,49,16,10,27,10,6,18,21,29,9,14,27,29,13,5,60,35,16
01616500,23,17,35,24,7,24,9,8,27,37,7,0,12,19,40,7,6,13,13,10,7,9,12,44,39,9,62,6,40,6,10,3,7,55,20,9,8,10,15,10,19,22,5,14,15,6,12,13,68,31,8
01425000,29,10,36,32,21,31,37,41,31,19,10,0,7,16,22,0,13,13,6,0,35,5,0,33,14,3,45,22,16,0,42,11,0,47,30,19,37,26,39,15,12,44,0,6,9,3,0,16,9,17,4
01315500,16,25,29,19,16,17,26,29,21,24,8,14,14,19,18,11,13,13,10,16,29,12,13,21,21,7,32,10,16,9,30,18,11,23,9,27,21,17,27,10,11,43,7,22,18,19,4,30,16,34,11
02015700,8,16,30,25,19,17,9,8,19,36,19,3,27,24,27,15,10,32,4,29,16,16,18,23,31,7,39,7,29,4,5,6,13,51,18,11,12,16,12,14,12,28,9,25,13,23,14,8,38,22,21
01463500,12,9,38,38,14,21,17,27,29,31,12,12,3,31,21,9,10,13,2,16,13,2,2,31,32,8,50,1,15,5,10,7,2,52,20,27,26,20,31,6,27,63,3,9,13,1,4,13,43,20,12
01673000,5,28,27,28,9,25,28,5,38,47,10,0,13,26,34,22,3,25,6,20,18,6,4,41,35,13,44,13,48,5,3,6,0,57,17,11,15,12,8,19,9,14,3,13,17,4,13,0,44,19,34
01426500,26,8,36,30,21,28,37,40,33,19,7,1,6,17,19,1,11,11,5,2,28,4,0,33,14,2,43,17,19,0,34,12,0,44,21,17,34,28,43,19,17,50,0,6,11,7,1,27,17,23,5
01481000,12,27,20,25,8,25,12,15,31,37,12,2,12,40,32,7,10,4,13,22,8,4,5,31,33,7,54,8,14,9,10,8,6,60,27,20,18,16,11,17,21,32,9,18,24,8,7,3,42,24,15
01400000,11,26,38,31,14,33,10,18,21,26,13,9,11,39,31,8,20,11,12,22,16,11,9,23,31,8,31,10,15,7,8,6,6,30,19,19,20,16,16,13,22,45,10,16,21,13,7,10,0,42,14
01367500,0,18,36,29,12,19,19,25,24,30,11,13,12,39,23,9,19,20,5,20,21,5,13,26,23,8,31,7,15,9,14,10,9,33,14,27,24,14,28,19,22,43,7,16,9,13,4,12,32,16,8
02058400,11,22,29,34,13,22,13,10,27,34,12,0,15,26,19,19,8,29,3,23,33,14,16,28,25,9,29,10,25,5,5,6,8,41,15,13,14,15,7,21,17,9,4,21,6,23,25,13,33,24,50
02053800,4,13,38,19,7,18,14,14,32,29,14,1,18,24,18,13,7,33,0,24,14,8,19,25,35,9,25,7,27,3,3,6,5,38,20,13,8,5,2,27,30,24,6,32,11,30,23,16,50,23,52
02070000,14,21,36,30,16,24,12,8,22,32,16,3,10,23,16,19,5,33,2,31,37,15,20,33,26,6,29,12,25,3,5,3,6,44,16,10,11,15,5,19,12,10,6,21,7,21,13,15,39,25,55
02455000,10,27,11,29,26,28,18,32,8,26,30,8,24,29,7,8,0,0,0,0,0,0,0,8,23,19,15,22,18,12,6,20,18,18,26,5,8,2,7,34,16,28,14,31,11,17,10,13,20,29,37
02399200,0,20,19,38,28,32,17,29,12,28,19,10,34,25,15,14,9,9,12,36,43,19,30,11,32,18,21,22,18,8,7,16,17,15,18,4,2,1,12,25,11,20,7,24,8,13,6,12,14,28,29
02231000,53,16,25,36,22,19,0,32,24,25,21,0,8,30,41,9,32,47,31,0,0,47,15,0,27,2,11,24,61,0,0,0,2,26,33,46,6,5,19,21,0,0,15,7,41,0,3,22,10,0,19
02448000,19,25,13,28,37,26,18,33,7,35,37,1,23,67,15,6,0,10,1,0,0,55,0,13,21,20,8,15,11,11,8,11,4,24,17,15,11,0,9,42,9,14,4,16,24,2,18,3,8,46,55
02102908,9,30,33,49,23,36,15,13,20,18,17,3,19,18,29,23,4,19,11,47,18,16,14,17,14,41,21,15,34,19,14,1,2,31,12,6,13,10,9,10,12,3,3,13,21,20,23,12,33,23,60
02118500,5,28,20,28,15,28,12,14,22,33,23,4,13,22,20,8,5,28,1,19,43,32,22,33,16,13,11,17,31,3,3,1,4,31,11,8,8,8,4,19,18,5,7,41,10,21,9,13,43,35,66
02466030,0,0,0,0,0,0,0,37,7,28,32,4,13,39,5,3,0,11,0,19,39,37,2,9,16,17,17,14,28,12,16,25,11,29,23,14,17,0,0,47,18,18,6,26,19,16,11,13,21,38,52
02298830,12,22,10,15,21,4,9,17,15,23,0,24,44,20,0,6,0,11,24,0,0,34,21,4,37,63,0,29,41,11,6,40,16,58,43,17,0,0,0,13,0,0,12,19,15,47,35,39,35,12,8
02294650,2,0,0,0,2,0,0,0,15,35,0,0,32,59,3,0,0,10,15,0,0,13,15,0,25,73,10,24,117,0,0,4,24,57,70,58,0,0,0,0,0,7,0,0,20,41,22,24,69,39,48
02375500,18,34,11,45,21,66,37,19,32,35,52,9,12,42,12,15,14,3,7,10,37,10,25,2,14,28,23,3,33,7,0,25,1,12,12,18,0,3,5,35,29,0,0,15,22,8,19,21,1,10,20
02294491,12,0,0,0,0,0,0,0,0,48,0,0,60,82,16,4,0,14,22,2,1,33,0,2,41,72,28,42,112,1,0,1,37,47,69,36,0,0,0,0,0,11,0,11,0,0,0,0,0,0,0
02313230,107,0,2,0,26,0,0,0,4,32,0,0,115,44,3,33,0,23,42,0,0,0,2,0,3,50,7,4,119,0,0,0,0,102,69,37,1,0,3,0,0,0,1,0,0,7,0,34,33,31,0
02054500,5,27,37,23,7,18,13,13,35,23,16,2,16,26,23,11,7,27,1,24,14,11,18,28,33,8,26,8,40,3,5,7,7,50,17,10,8,7,2,28,20,24,6,26,9,22,23,15,34,24,45
02376500,8,9,5,18,15,40,20,9,29,30,38,5,5,44,18,27,9,12,16,24,33,37,23,10,13,38,31,16,36,9,0,10,7,36,25,40,3,3,11,31,22,0,7,12,19,14,10,36,15,4,6
02111180,11,17,12,35,17,30,16,13,15,39,20,3,8,27,12,9,3,20,1,23,25,17,26,20,26,16,14,11,27,2,2,2,5,43,18,14,7,7,4,17,19,12,5,47,9,37,9,24,52,31,53
02118000,5,28,19,30,12,29,14,15,23,31,20,5,13,24,24,14,2,19,1,24,41,19,22,39,18,22,15,9,25,4,2,2,6,31,10,12,7,8,5,25,22,3,5,32,10,20,9,9,46,34,69
02233200,7,0,4,11,40,0,4,0,2,19,0,4,17,14,10,7,7,32,19,4,0,43,34,6,49,42,19,15,28,41,0,13,27,20,52,41,0,6,25,15,9,24,5,8,14,50,39,40,13,35,0
02220900,0,0,0,0,0,0,0,0,13,22,28,10,20,38,27,8,4,18,6,13,20,21,22,31,19,34,21,28,42,3,7,22,8,26,15,15,2,5,3,58,16,7,3,26,13,26,12,5,24,13,35
02243000,134,0,0,0,0,0,0,0,50,0,0,0,47,80,43,0,5,47,8,0,0,0,1,0,0,0,0,6,114,0,0,0,0,0,48,22,0,0,1,0,0,0,0,0,0,26,0,50,109,50,0
02147500,14,35,21,35,20,23,23,23,20,26,34,0,0,0,0,0,0,27,3,32,18,31,25,30,12,18,13,23,33,7,10,3,15,34,5,7,8,7,8,18,9,0,2,11,23,28,10,8,18,19,34
02072000,2,4,16,22,18,27,10,0,42,38,10,0,4,28,6,20,0,32,6,33,20,7,22,30,30,7,33,0,25,0,0,0,0,79,14,13,9,9,0,25,16,7,4,34,11,45,35,17,34,29,61
02142000,5,25,14,32,12,32,14,16,25,32,28,5,11,28,24,5,7,17,0,17,43,33,26,46,20,0,0,0,30,2,1,3,5,29,10,7,2,6,4,20,10,7,7,37,9,21,10,10,41,37,53
02232000,0,0,0,0,3,0,1,0,21,37,0,0,17,20,0,27,0,31,0,0,0,0,0,0,57,65,0,12,67,33,0,51,59,28,58,59,0,0,33,14,0,34,15,23,18,0,11,68,27,13,1
02296750,9,9,3,17,24,4,0,3,21,33,0,0,55,28,0,0,0,6,14,0,0,4,7,0,30,64,0,30,67,0,0,26,36,75,65,65,1,0,6,1,3,8,8,26,9,38,23,40,34,24,19
