STAID,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
01105870,1.925545596,1.642377126,3.10777395825,2.5428528606000005,1.8575851632000007,1.953862443,1.8547534785,2.123763525,2.4012686256,2.724080681400001,1.4795552557499998,1.3478819172000005,2.010496137,3.7264970652000007,3.9218833095,1.08623425092,1.8066148386000003,2.984595673800001,1.727327667,1.9198822266000004,2.0218228758000025,2.038812984,1.670693973,3.0468927372000008,2.5711697076,1.330891809,3.058219476,2.4862191666,4.202220094800001,2.389941886800001,2.54851623,2.843011438800001,2.0818545914400004,3.3866949012000007,2.3524220645250002,3.68119011,3.9586952106,2.8543381776000003,2.566214259375,2.78581140786,4.100279445600002,2.6725440198600006,1.4101789806,3.4546553340000017,2.11753381866,2.08355360226,1.555302821475,1.8377633703000003,2.944952088,2.81412825486,1.97510007825
01055000,25.077399703200022,22.9819530252,26.3771429805,33.9802164,23.63324050620001,22.1664278316,24.06224073825,26.244053799600003,25.802310986400002,24.165597229800014,13.23104676075,18.1001286024,23.831458435200005,26.69712335160003,24.1117952205,18.502227829800002,16.7012763606,16.2878503944,15.928226437500001,21.543457197600002,23.406705730200017,21.316922421600005,16.31758308375,22.449596301600003,19.312089654000005,16.061315618400002,32.635166167499996,24.556369718400003,24.703617322800007,20.6316547242,20.6005061925,14.804047611600016,17.7659898078,24.057993211200003,18.335158432500002,39.870120576000005,24.7545876474,28.866193831800015,37.3074459225,26.748093676200007,32.28120558,32.33783927400001,24.3949636905,21.147021339600006,24.652646998200012,19.58959475460001,15.057483392249999,33.35724576600002,25.40587512840001,25.11137991960001,26.263875592499954
01116000,8.738578984200002,7.141508813400001,13.365551783999999,12.232877904,9.231292122,8.6026581186,9.429510051,8.8235295252,10.386619479600004,14.44159197,9.42243083925,6.682775892,12.006343128000003,15.982028446800006,15.0787210275,6.258023187000002,12.119610516000002,9.984520252200006,6.39252821025,8.636638335000002,6.909310668,7.1301820746,8.070301395,8.0080043316,9.610737871800005,5.8276071126,10.59757998975,7.9966775928,12.906818862600007,8.121271719600001,7.07921175,10.380956110200005,6.241033078800001,9.62772798,7.680944748749999,10.652797841400002,10.437589804200002,8.1156083502,9.76223300325,7.475647608,12.861511907400011,9.0500643012,5.34480487125,8.160915305400001,8.1495885666,7.7191724922,6.39252821025,7.475647608,11.9327193258,11.128520871,9.79054985025
01193500,12.516046374000013,12.74258115,29.024768175,20.699615157,15.200483469600005,18.40595055,15.57426585,19.561277907600015,18.609831848400013,26.9236581276,15.41144397975,11.757154874400001,18.745752714000005,23.825795065800005,21.917239578,10.890659356200008,14.362304798400002,16.066978987800002,12.119610516,20.212565388599998,15.693196607400003,14.124443283600012,15.5601074265,19.952050396200008,17.426187643800002,9.8882429724,20.8553578155,11.185154565,17.3355737334,17.28460340880001,12.59391770325,14.311334473800006,10.590500778000006,19.181832157800002,16.204315695749997,21.832289037000013,28.68496601100001,16.378464304800005,19.6377333945,13.2749378736,18.802386408000007,26.6348262882,8.21896484175,18.105791971800002,16.032998771400003,13.5581063436,10.61173841325,11.836442046000009,23.134863999000007,17.2336330842,13.223967549
01173500,16.922147767200002,14.028166003800004,21.6765463785,20.767575589800003,16.672959513600006,23.100883782600008,23.53837906875,21.4301898096,20.342822884800007,31.54496755800001,17.952880997999998,15.523295525400002,19.657555187400003,30.752095842000006,36.4579405125,13.790304489000002,19.368723348,18.774069561,14.27877009975,20.982783627000007,23.865438651599998,20.5693576608,22.341992283,37.66140651000001,37.887941286,24.7715777556,47.997055665000005,30.921996924000013,25.841954572200002,26.102469564600003,31.856452875,33.357245766,11.949709434000003,26.408291512200005,20.91907072125,43.15487482800001,29.44952088,29.619421962000008,40.634675445,23.876765390400003,34.99962289200001,37.88794128600002,13.818621336,23.440685946600006,33.810315318000015,24.607340043000015,15.04332496875,26.091142825800002,37.83130759200001,33.357245766,20.72085279225
01186500,12.170580840600001,13.433512216800002,23.7153593625,18.434267397,12.74258115,20.727932004000003,14.2575324645,24.56203308780001,16.0046819244,22.211734786800008,13.648720254,8.829192894600006,17.171336020800023,23.814468327000004,19.26253517175,10.414936326600001,17.00709830820001,13.156007116200001,8.98351971075,17.171336020800002,13.580759821200004,10.805708815200001,11.65946175225,20.059654414800004,17.335573733400008,12.057313452600006,21.888922731,10.952956419600001,12.923808970800001,21.934229686200005,13.103620949249999,15.427018245600001,9.769312215000003,,,21.147021339600016,20.8808429778,12.45941268,21.42877396725,14.237710671600006,19.753832467200002,27.897757664400004,8.2543609005,17.879257195800022,16.242543439200002,10.726421643600004,7.234954408499999,12.142263993600002,19.1931588966,14.28868099620001,10.647134472
01057000,16.37846430480001,14.985275432400012,17.981197845,20.69395178760001,16.038662140800003,13.943215462800003,15.58134506175,18.90432705720001,17.103375588,15.613909435800002,7.07213253825,11.983689650400002,11.0322435912,17.3185836252,15.85035510825,7.7248358616,11.8251153072,13.535452866000004,10.703768166,14.147096761200004,15.296760749400002,12.550026590400005,8.8206978405,14.101789806000026,13.416522108600006,9.599411133,18.8731785255,10.6584612108,17.0863854798,11.938382695200003,14.34956221725,14.571849466200028,11.168164456800007,14.826701089200006,9.103866310499999,23.9673793008,16.248206808600003,11.825115307200004,25.258627523999998,19.623574971000014,17.7376729608,16.684286252400003,11.524956729,13.4108587392,15.4779885702,11.049233699400002,10.47015417825,17.641395681000013,11.332402169400002,15.285434010600007,13.66995788925
01176000,24.82821144960001,16.542702017400007,25.44976624125,24.0636565806,17.3412371028,20.8865063472,19.071396454499997,23.299101711600002,24.18825070740001,27.178509750600007,21.067734168,13.744997533800001,23.831458435200002,28.112965701600004,25.47808308825,11.8590955236,20.716605265200002,20.9601301494,11.978026281,17.8056333936,16.7749001628,14.356641429,13.0965417375,22.55153695080001,21.798308820600006,16.021672032599998,33.0599188725,22.330665544200002,20.29751592960001,18.977950859400003,18.97936670175,30.86536323,11.7118479192,27.91474777260001,18.915653796,33.866949012000006,23.049913458000006,22.738428141,31.856452875,17.392207427400002,28.5207282984,35.962395690000015,10.675451319,22.121120876400003,20.93181330240001,17.171336020800002,11.17807535325,15.959374969200008,27.75051006,26.527222269600003,15.7016916615
01204000,8.3308163874,10.352639263200007,15.935305649250001,12.170580840600001,9.6503814576,12.765234627600009,11.1709961415,12.663293978400004,10.828362292800001,17.40919753560002,10.83827318925,5.895567545400001,12.210224426400005,21.662387955,14.7389188635,6.0767953662000025,8.6592918126,10.109114379000003,6.70401352725,14.707770331800003,11.802461829600002,8.919806805000002,9.089707887,13.8639282912,15.336404335200001,9.2256287526,16.331741507249998,9.1123613646,9.588084394200001,10.664124580200001,8.61540069975,10.7660652294,6.507211440600002,16.231216700400008,8.466737253,11.9950163892,16.219889961600014,10.205391658800005,13.68411631275,10.771728598800001,14.164086869400002,17.171336020800005,6.09520131675,13.127690269200002,10.358302632600001,8.976440499000002,5.00500270725,7.560598149,13.3032547206,12.119610516000002,8.36054907675
01116500,28.316847,17.120365696200004,40.988636032500004,31.375066476000004,27.926074511400003,23.078230305000005,26.582440121250002,27.450351481800002,30.242392596000006,36.86853479400001,21.82520982525,11.360719016400003,27.484331698200005,43.66457807400001,34.475761222500005,12.3914522472,27.3993811572,33.69704793000002,14.0876313825,28.543381776000004,24.380805267,24.754587647400008,28.9539760575,35.28279136200001,27.790153645800004,13.546779604800001,34.9005139275,29.84595673800001,44.11764762600002,30.355659984000027,20.805803333249997,27.4050445266,14.328324582,24.165597229800007,23.38263641025,28.214906350800003,34.206751176000004,28.2205697202,26.759420415,27.5862723474,47.175867102000026,30.46892737200002,16.692781306500002,28.220569720200004,23.44634931600001,16.0952958348,14.2858493115,28.3055202612,39.303783636,32.507740356,25.626746535
