STAID,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
01105870,0.2406931994999999,0.1387525503,0.2406931994999999,0.2548516229999999,0.02435248842,0.1302574962,0.02095446678,0.2123763525,0.1897228749,0.28316847,0.1529109738,0.1104357033,0.1897228749,0.3313071098999999,0.3171486864,0.1019406492,0.1727327666999999,0.2095446678,0.1585743432,0.1189307574,0.2237030913,0.2661783618,0.2010496137,0.1217624420999999,0.1840595055,0.0849505409999999,0.28316847,0.1868911901999999,0.2237030913,0.1953862443,0.2406931994999999,0.1330891809,0.16537038648,0.4275843896999999,0.198217929,0.1472476044,0.25740013923,0.15092879451,0.2010496137,0.4559012367,0.15036245757,0.2973268934999999,0.19198822266,0.1925545595999999,0.15772483779,0.1557426585,0.06314656881,0.1492297836899999,0.1347881917199999,0.24494072655,0.1472476044
01055000,0.2208714066,0.2775051006,0.396435858,0.4813863989999999,0.424752705,0.2237030913,0.821188563,0.368119011,0.2520199383,0.2633466771,0.311485317,0.538020093,0.3398021639999999,0.311485317,0.21435853179,0.1444159196999999,0.4049309121,0.2576833077,0.396435858,0.2690100465,0.368119011,0.2775051006,0.651287481,0.1925545595999999,0.226534776,0.1330891809,0.2321981453999999,0.311485317,0.424752705,0.1160990726999999,0.5946537869999999,0.1274258114999999,0.08240202477,0.4502378673,0.7475647607999999,0.4219210203,0.8013667701,0.5012081919,1.0137431226,0.707921175,0.3567922722,0.3426338486999999,0.4587329214,0.7305746526,0.4842180837,0.4105942815,0.2064298146299999,0.2500377590099999,0.368119011,0.3822774345,0.2038812984
01116000,0.0962772797999999,0.1047723339,0.538020093,0.2378615148,0.1727327666999999,0.1868911901999999,0.1472476044,0.453069552,0.368119011,1.217624421,0.2350298301,0.736238022,1.302574962,0.821188563,0.934455951,0.5097032459999999,0.906139104,0.622970634,0.991089645,1.245941268,0.736238022,0.6796043279999999,1.076040186,0.4813863989999999,0.311485317,0.538020093,0.56633694,0.5097032459999999,0.5097032459999999,0.311485317,1.104357033,0.84950541,0.3398021639999999,0.9712678521,0.8749905722999999,0.9712678521,1.1156837718,0.9401193204,0.24210904185,0.8891489958,0.6852676973999999,0.9457826898,0.4275843896999999,0.7560598149,0.5436834624,0.3058219476,0.4955448225,0.5436834624,0.5125349307,0.5974854717,0.3624556416
01193500,0.1699010819999999,0.2548516229999999,0.8778222569999999,0.622970634,0.311485317,0.3398021639999999,0.28316847,0.2576833077,0.198217929,0.28316847,0.1529109738,0.1699010819999999,0.56633694,0.1953862443,0.3143170017,0.7532281302,0.3398021639999999,0.1529109738,0.28316847,0.84950541,0.368119011,0.2010496137,0.651287481,0.2180397219,0.396435858,0.1047723339,0.396435858,0.2095446678,0.424752705,0.1557426585,0.6796043279999999,0.2237030913,0.14611493052,0.3228120558,0.5408517777,0.09740995368,0.5776636787999999,0.11666540964,0.28175262765,0.5493468318,0.1158159042299999,0.5436834624,0.2344634931599999,0.3936041732999999,0.18519217938,0.0804198454799999,0.141584235,0.3058219476,0.453069552,0.28061995377,0.09429510051
01173500,1.047723339,1.160990727,1.41584235,1.245941268,1.302574962,1.387525503,0.962772798,1.330891809,1.047723339,1.189307574,0.6796043279999999,0.707921175,0.736238022,0.5946537869999999,0.4785547142999999,1.2516046374,1.076040186,0.736238022,1.245941268,1.104357033,1.330891809,1.444159197,0.821188563,0.2576833077,0.56633694,0.3398021639999999,1.387525503,0.3398021639999999,0.2321981453999999,0.2605149924,1.585743432,0.27977044836,0.27523975284,1.0788718707,0.5408517777,0.4559012367,1.5234463686,0.5946537869999999,1.6112285943,2.3418032469,1.0533867084,3.029902629,1.1779808352,1.6225553330999998,1.4894661522,0.7702182383999999,0.5238616695,1.1524956729,1.3054066467,0.9514460592,0.6116438952000001
01186500,0.311485317,0.3398021639999999,0.396435858,0.4813863989999999,0.1500792890999999,0.368119011,0.707921175,0.4813863989999999,0.311485317,0.2208714066,0.2237030913,0.198217929,0.2123763525,0.1670693973,0.26136449781,0.3228120558,0.368119011,0.1387525503,0.1387525503,0.141584235,0.311485317,0.3398021639999999,1.019406492,0.1925545595999999,0.2803367853,0.0538020092999999,0.5097032459999999,0.2321981453999999,0.1897228749,0.1755644514,0.651287481,0.2321981453999999,0.2180397219,,,0.23672884092,0.3482972181,0.1356376971299999,0.5804953635,0.7050894902999999,0.1387525503,0.4417428132,0.27778826907,0.8580004641,0.4049309121,0.23559616704,0.12685947456,0.3228120558,0.4077625968,0.2792041114199999,0.16508721801
01057000,0.0339802164,0.0821188563,0.368119011,0.56633694,0.198217929,0.1274258114999999,0.5946537869999999,0.1245941268,0.0396435858,0.226534776,0.1302574962,0.424752705,0.2152080371999999,0.2095446678,0.18236049468,0.1044891654299999,0.1840595055,0.0991089645,0.1868911901999999,0.141584235,0.1387525503,0.0906139104,0.2208714066,0.0934455950999999,0.1160990726999999,0.01840595055,0.1302574962,0.1444159196999999,0.1217624420999999,0.0792871716,0.1189307574,0.0311485317,0.03652873263,0.1330891809,0.368119011,0.1160990726999999,0.3766140651,0.13082383314,0.3171486864,0.5125349307,0.19481990736,0.19028921184,0.4389111284999999,0.9401193204,0.23616250398,0.1631050387199999,0.07192479138,0.07787132925,0.11978026281,0.1891565379599999,0.04927131378
01176000,0.538020093,0.736238022,1.614060279,0.962772798,0.651287481,0.991089645,0.5946537869999999,0.4813863989999999,0.56633694,0.962772798,0.651287481,0.736238022,0.8778222569999999,0.6796043279999999,0.8410103559,1.5262780533,1.217624421,0.84950541,0.906139104,1.868911902,1.302574962,1.104357033,1.614060279,0.396435858,1.019406492,0.396435858,1.3592086559999998,0.1302574962,0.56633694,0.2406931994999999,0.991089645,0.424752705,0.4615646061,1.0930302942,0.9514460592,0.7107528597,1.1298421953,0.3143170017,1.4611493052,1.6621989189,0.6399607422,1.2629313762,0.4332477591,1.4384958276,0.9202975275,0.6201389492999999,0.1121347141199999,0.6088122105,1.1666540964,0.8693272029,0.4474061826
01204000,0.1699010819999999,0.28316847,0.368119011,0.424752705,0.28316847,0.5946537869999999,0.538020093,0.0934455950999999,0.368119011,0.311485317,0.2435248841999999,0.1500792890999999,0.396435858,0.2123763525,0.3058219476,0.4219210203,0.2746734159,0.226534776,0.226534776,0.5097032459999999,0.3398021639999999,0.2067129831,0.56633694,0.2067129831,0.6796043279999999,0.1670693973,0.5097032459999999,0.453069552,0.311485317,0.1019406492,0.736238022,0.2661783618,0.24494072655,0.8891489958,0.3228120558,0.13422185478,0.4672279755,0.1529109738,0.6173072646,0.7107528597,0.1274258114999999,0.4842180837,0.2438080526699999,0.28288530153,0.26816054109,0.10392282849,0.0679604328,0.17188326129,0.3086536323,0.13535452866,0.12346145292
01116500,1.670693973,1.500792891,3.426338487,2.152080372,1.444159197,1.614060279,1.670693973,2.321981454,2.378615148,2.491882536,2.123763525,1.670693973,3.737823804,2.888318394,3.001585782,1.0675451319,1.727327667,2.463565689,2.435248842,3.766140651,2.435248842,2.746734159,2.8316847,1.783961361,1.897228749,1.3592086559999998,1.614060279,1.189307574,2.152080372,1.755644514,2.888318394,1.868911902,1.1241788259,2.5315261218000003,2.5683380229,1.8037831539,3.001585782,2.26534776,2.2228724895,1.6905157659,1.6537038648,3.851091192,1.6678622882999998,2.6079816087,1.5800800625999998,1.1666540964,0.9202975275,1.557426585,0.8296836171,1.8717435867,1.0448916543
01100000,11.241788259,9.542777439,23.106547152,18.915653796,15.829117473,13.30891809,31.1485317,21.52080372,22.398625977,21.464170026,10.080797532,41.62576509,18.377633703,15.404364768,9.146341581,8.438420406,38.79408039,32.84754252,23.248131387,36.8119011,39.36041733,23.389715622,49.83765072,20.67129831,33.13071099,14.356641429,32.56437405,21.747338496,31.1485317,16.905157659,33.9802164,23.757834633,22.625160753,49.55448225,50.9703246,38.22774345,57.48319941,29.73268935,58.61587329,57.20003094,24.663973737,34.82972181,33.9802164,50.68715613,36.52873263,28.88318394,19.680208665,32.56437405,34.82972181,33.9802164,20.359812993
01199050,0.1160990726999999,0.0764554869,0.2350298301,0.28316847,0.1670693973,0.424752705,0.424752705,0.1500792890999999,0.1189307574,0.0736238022,0.0962772797999999,0.113267388,0.1783961361,0.2123763525,0.16735256577,0.311485317,0.2690100465,0.1245941268,0.1727327666999999,0.2406931994999999,0.1699010819999999,0.1529109738,0.2661783618,0.0962772797999999,0.2406931994999999,0.0538020092999999,0.311485317,0.1302574962,0.1614060279,0.1019406492,0.396435858,0.1019406492,0.113267388,0.3737823803999999,0.23956052562,0.11355055647,0.3001585781999999,0.14073472959,0.3029902629,0.3624556416,0.1265763060899999,0.2916635241,0.17811296763,0.3199803711,0.2647625194499999,0.18943970643,0.05521785165,0.24012686256,0.2916635241,0.13761987642,0.0962772797999999
01208873,,,,,,,,,0.0396435858,0.0396435858,0.01500792891,0.0198217929,0.0396435858,0.0396435858,0.03766140651,0.0707921175,0.0622970634,0.0424752704999999,0.0424752704999999,0.0792871716,0.0679604328,0.0538020092999999,0.1076040185999999,0.028316847,0.0509703246,0.0254851623,0.0651287481,0.0424752704999999,0.0203881298399999,0.0226534776,0.0821188563,0.0396435858,0.05578418859,0.08438420406,0.07588914996,0.02378615148,0.0453069552,0.03001585782,0.06427924269,0.04389111285,0.03313071099,0.06711092739,0.07532281302,0.0280336785299999,0.04587329214,0.01925545596,0.0232198145399999,,,,0.03454655334
01118300,0.00906139104,0.00311485317,0.01897228749,0.0252019938299999,0.00226534776,0.00226534776,0.00396435858,0.0028316847,0.00679604328,0.00679604328,0.00028316847,0.00736238022,0.0169901082,0.00056633694,0.00707921175,0.01302574962,0.0396435858,0.00028316847,0.00368119011,0.0311485317,0.01245941268,0.00056633694,0.00991089645,0.00141584235,0.00084950541,0.00056633694,0.00934455951,0.00622970634,0.01302574962,0.00084950541,0.01925545596,0.01472476044,0.00084950541,0.0393604173299999,0.00736238022,0.00056633694,0.01783961361,0.00113267388,0.00651287481,0.02067129831,0.00453069552,0.01359208656,0.0101940649199999,0.00651287481,0.00169901082,0.00141584235,0.00113267388,0.00651287481,0.00396435858,0.01359208656,0.0
01184000,40.77625968,45.87329214,78.43766619,58.89904176,54.08517777,71.92479138,68.52676973999999,37.66140651,42.75843897,111.56837718,51.25349307,59.4653787,37.37823804,67.11092739,63.14656881,86.64955182,147.53077287,81.26935089,81.26935089,110.4357033,111.00204024,95.14460592,124.5941268,87.49905722999999,141.30106653,66.54459045,94.57826898,82.68519324,96.56044827,73.6238022,126.29313762,44.17428132,68.52676973999999,92.87925816,86.08321488,67.39409586,100.52480685,63.14656881,122.89511598,103.07332308,65.69508504,94.86143745,65.41191657,104.48916543,67.11092739,72.49112832,52.10299848,61.16438952,74.75647608,71.07528597,50.12081919
01168500,1.840595055,2.180397219,1.614060279,1.614060279,3.822774345,4.24752705,3.652873263,3.426338487,3.341387946,3.624556416,2.54851623,2.54851623,2.775051006,2.860001547,2.7495658437,2.8005361683000003,4.360794438,3.426338487,2.54851623,3.766140651,3.454655334,2.661783618,3.256437405,3.001585782,2.944952088,3.171486864,3.482972181,3.284754252,4.105942815,3.652873263,6.22970634,2.916635241,4.360794438,4.53069552,5.804953635,3.228120558,5.125349307,3.313071099,4.927131378,5.238616695,3.596239569,4.389111285,4.417428132,5.918221023,4.700596602,3.822774345,3.992675427,4.842180837,4.360794438,3.794457498,3.709506957
