STAID,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
01105870,0.867054097099726,0.6848099730238356,1.2926331181762296,1.1425033170271233,0.7315723365792329,0.8234694268405479,0.6880792663070492,0.9103827520298631,0.9391107751643835,1.103193326958904,0.5299196179155737,0.5306887449410959,0.9377220859553425,1.4417386884345205,1.4948819426098359,0.4905889863729863,0.7365405855706849,1.0894848697947945,0.7184587557688524,0.8518793703238356,0.9235326302942466,0.8800488145586302,0.7841600302836065,1.0021138202293152,0.9028884851252055,0.613622195469863,1.3397118105245902,1.0380257886575341,1.5066036631652056,0.878365319819178,0.9882502234565574,0.9233309212471232,0.7915931909628493,1.5768682339265754,0.9628973611794261,1.5832143108706849,1.5461145864765204,0.9116550706347946,1.0324631889937705,1.5737339856558903,1.435777410288,1.1718597414238356,0.6394191631590164,1.0725684629773973,0.827338361525178,0.7979307340626576,0.5962560872769672,0.7345638369088767,1.2584642966102466,1.300149798610356,0.8290979380513935
01055000,6.06584101333315,4.3555810349358905,5.936247868221312,9.637735851953424,6.851047785542465,5.2336050009830135,7.357506008631147,6.748098591106849,5.559403902288493,6.183933902383561,3.8187511864098362,5.814651185342465,5.724580337761644,7.476912168564657,6.147220757320819,4.453918850232657,5.765410903723562,5.461916368205753,4.364662859721312,6.491656569850684,7.575338425520547,6.257542188503014,5.070649823860656,5.256669654717534,4.884105286640548,5.788646234344109,9.578281813558196,6.055072853432876,7.426306471857534,6.303943027381644,5.903110967756558,3.7862805235512327,4.627162871786712,6.734149634694247,5.155445627991804,9.956599065253974,7.727760642783287,6.461291600218356,10.237344822218033,7.686549932847945,7.288128016537809,7.76779988863726,6.740647480950821,6.824298062677808,6.753855056990137,5.380550041812329,4.253378424695656,7.3174883199546565,5.987120178673151,6.958651804142466,6.316294977672384
01116000,3.4938334373835613,2.6492000766756165,5.73826204452459,4.71799788633452,3.589063381746575,3.8092288066816438,3.3785402682114754,3.778786256646575,4.024173070512329,5.50758795129863,2.734850367472131,2.2315227044054797,4.549547557865753,5.6195752626534246,4.559654525005738,2.7635535903139727,3.833014958161644,3.5698622320684934,3.135046331385246,4.66087543579726,3.9762283816191784,3.8056290759945206,3.894959094319672,3.6076438882027397,3.4185804467260277,2.7517768851780824,4.526362887672131,3.23673198270411,5.073758339178082,3.7289020576849317,3.442044279188525,3.4368273574504107,2.528368599408493,4.652364865616712,3.921914256873771,4.803282023066301,4.8406912932673976,3.4491781575665756,4.732553633839754,4.6276477493038355,4.97194957666274,4.268861660753425,2.483464850334426,3.5689312672356164,3.7903224625339726,2.9284274622164386,2.7848071655811473,3.7204613098668493,5.253395761721918,4.5070412552046575,3.2006392900918033
01193500,4.6220076540246575,4.349002216783561,9.414268469418033,7.989385034942466,5.805186376208219,6.169581527876712,5.460354628065574,5.893271165478904,5.827684693002739,8.178370896016437,4.165895614836885,4.049510830047123,6.770829649109589,7.426515938944932,7.3784032227696725,4.235750344864109,4.5626353718079455,5.1920839694367125,4.169694404967213,7.460441849063014,6.2098457568986305,5.141369660165753,5.310801444319672,5.375313364627397,5.244900707621918,3.7579016122290407,6.899716982131148,4.013071314880274,6.044289177452055,5.271122883747945,4.631506590057377,3.9745371288394518,3.2660565991356982,6.8075794858873975,5.618317760633607,6.852275883317835,8.497459092484931,4.74869645169863,7.426135678388934,5.826334793995068,5.856405733901014,10.040952237152878,3.16463279439418,5.9658786644030135,5.692261893588329,3.6358311759301647,3.3328588497888525,4.3882579005698625,8.600749640692603,6.410376357704301,4.797074266045164
01173500,6.811249038936987,6.205190932734246,9.907260133581968,8.455255353394522,8.01343495979178,9.544872109873973,8.060011393221313,7.9338374665808225,7.247250902334247,12.657009965778082,5.559076750393443,6.770364166693151,8.602347796989042,9.98508658914,11.234244836643441,6.3955654830172595,7.619636835484932,6.84150539600548,6.747455903180327,9.317716690652055,10.177462713813698,9.093586907136986,8.806229943262295,10.160154525962467,10.65520283388493,8.12996072470685,17.427936170418032,9.054874286169863,9.74870686003233,7.885132489740822,10.286984409745902,7.802709518262081,4.985706133676548,10.135328797085753,8.144188249877049,15.052778140823834,11.67149835173507,9.190081412064657,14.983851853206557,11.407872385185206,9.730188417898356,16.608567779326027,5.857626065157376,8.896486135936438,11.037899202559725,6.927332595556439,5.294608230994262,8.764816676406575,16.718258710759727,11.439044191006028,8.040854968857376
01186500,3.9756853188,4.562425904720548,7.453365498885246,6.336689715378082,4.9551379033890415,7.001708927663013,5.058967190262295,7.00574310860548,4.763281567413698,6.8064468120073975,3.5804099873163935,3.2421238206945207,5.070468930101917,6.6585940804660275,6.001347990000574,3.558341542261644,5.277484476772602,4.794430099113699,3.6011756751163935,5.634470699979452,5.5578600522739725,4.228519851328767,4.580056581163935,4.825974290867671,4.941475994466575,3.9835286975169866,7.6026865773278685,3.9569341354578085,4.2742224665827395,5.499760088662192,4.677850282278689,3.8422547841279453,3.160213655677891,,,5.74897239218704,6.085181807736164,4.027632380670493,7.082453487402459,5.235878106783288,5.216047780038986,9.022212936616437,3.219487014402377,5.490954712951233,5.477199707545479,3.283279448543918,2.5297938425531967,3.812797505207671,6.89999326163096,5.10204880884115,4.135130346215235
01057000,3.95193795752137,3.1812232045438353,4.430503397418033,7.259508605967123,4.820714339561918,3.769205076908219,5.195213003286885,4.803289781106575,3.5211339811076714,4.582751970238356,2.195747116390164,3.796086686457534,3.39009292284,5.59639268670674,4.677710245412377,2.519828548674904,4.058199835153973,3.930727475412329,2.9868006741811475,3.9636836304961647,4.445271738543288,3.583795672400548,2.8972467113327873,3.2352036487701374,3.145008672544931,2.920908369582904,5.48184757914918,3.2485086878400002,4.629827758620822,3.7566215355838355,3.552472245645082,2.7017933833009318,2.9502686729997536,4.057707975400603,3.1524929133483606,6.433393687393151,5.196296585305479,3.741387847701863,6.462685906587706,5.739033566792055,4.888968026284274,5.0294684630579995,4.250730103185246,4.518507638729589,4.788662771974027,3.0564180590483834,3.05010739565041,4.27586484370874,3.3184854353072053,4.753536693025562,4.043247304162705
01176000,6.806283893161643,5.554291353747945,11.26004720952459,8.576668683682191,8.024839278994522,8.827330964934246,6.468620065508196,7.595199008621918,6.6612085400383565,10.524169533657535,5.38615829945082,6.12753294959178,8.454169227756164,10.247331624521095,9.365278776739345,5.833689416174795,6.9206374068,7.092710740076712,5.320240393319672,8.13275361920548,8.437101539153424,7.789305176276712,6.116206846696722,7.141741554608219,7.564011686720548,6.003792207221918,12.768963786139343,6.750914759726301,7.653927373495891,5.880144561335341,7.154723342,5.8269709532975345,4.458095779116165,9.546943506627123,7.367772799879509,12.089990318233973,9.395972042895616,7.358718424990685,12.213713742792624,8.014637456034245,7.184387501994246,13.490518296733152,4.83244788794918,7.644547902804658,7.48006193291589,5.014448121283562,3.808333526714344,6.2223982660619175,11.561698807737534,9.772174931861096,6.744554586889344
01204000,3.04175691453863,3.5406920006383564,5.561010961254098,4.786012625416439,3.8118355082136985,5.3909846059808215,3.949194366852459,4.062086613331233,3.6639672605917806,5.330161570232876,2.880357182097541,2.2857824380816436,4.0210698544027395,5.736869073555616,4.891387161295081,2.5551648705147945,2.9071393997046577,4.213849397170685,2.4775693756311474,5.087102168449316,4.585622445139726,3.505641174680548,3.3998784824262294,3.8625963657263016,4.957620476276713,3.2529230127558906,6.241466342032787,3.3806436297863014,3.8154817871424656,3.689421390730685,3.4310579615,2.9722836638852055,2.1868371682314245,5.619443375968767,3.1422106484131147,4.040571240239425,5.291154143735342,3.1709950042466297,5.419914147390983,4.293726179831507,3.7707528059428768,7.609985833384109,2.361840897732049,3.520116902027753,3.6965975779841096,2.468456357588712,1.7764798333909837,2.5808191580927673,5.33905228438685,4.0275051488099995,3.2725493814692626
01116500,9.926955593367124,6.743055864928768,16.700904992114754,13.317529514704109,10.565675049123287,10.574053732619179,9.246611072016394,10.980497462572602,11.61316564691507,14.46727108330685,6.884939611155738,4.7903571279698625,11.875309827772602,15.766277346780821,13.332128620327868,5.684905719800548,8.420964815383561,11.361572400830136,6.841768024745901,11.247063726386301,11.73380317317534,10.698104796600001,11.080397704786886,12.577179731358903,9.31655298461096,6.350188705454794,12.84555853622131,10.090029599926027,14.3792949066,10.593060931290411,9.014351031868852,8.56822793586411,5.877576650004658,10.463656819520548,9.66943730299918,12.060362362427671,13.45290731748493,10.101883885464657,11.287783793266394,13.052157989092604,14.344911272105753,13.899460115654794,7.262466623781966,9.633150850151507,8.364781087719452,6.54810407088411,6.220522706833607,10.184786303832329,15.429322383561368,13.098853633501644,8.781417886341803
